opiniao;tweet
Neutral;"RT @SeccionPolitica: La Ciudad abre terminales interactivas en el subte
Desde allí, los vecinos podrán chequear recorridos del subte,... ht…"
Negative;RT @cburgueno: La intervención de Clarín y sus contenidos lo promocionan ellos. Diana Conti @radiolared con @rialjorge
Positive;El tipo que ignora muere y vive contento, no sabe que hay cosas que se pueden cambiar
Positive;@Sabru_nita nada pasa xq si, nada es casualidad!  Lo que debe ser será y llegara cuando tenga que llegar!
Negative;prohibido el ingreso de personas nefastas a la #unlam.
Positive;"La justicia ordenó reabrir una causa por #contaminación del #Riachuelo 
http://t.co/gpsY4lqK2W"
Positive;De cada diez personas cinco son la mitad. Les Luthiers.
Neutral;RT @cburgueno: La intervención de Clarín y sus contenidos lo promocionan ellos. Diana Conti @radiolared con @rialjorge
Positive;Sin justicia no hay futuro http://t.co/jK5Fq8OCYf #justicia #bovedak
Neutral;"El problemas está en que los ""energúmenos"" creen que los demás lo son, es igual al de los delincuentes o tontos"
Neutral;Para los que gustan de replantearse cosas... http://t.co/J9KpHQNNB3
Neutral;"China construira un aeropuerto ""verde"" para la protección del ambiente. Toda la información escuchala en la mañana de La Maja..."
Positive;RT @GabeMadryn: Importantísima victoria! A seguir peleando hasta el final. Muchas gracias por el apoyo! #Vamos River!!!
Positive;RT @PolloVignolo: Feliz día del futbolista... A todos los q mueren x correr detrás de una pelota. Algun dia la vamos a agarrar jajaj salud!…
Neutral;"RT @InfoBrandsen: ""Presentación de los talleres de Cultura y Deporte en Los Pinos""
http://t.co/QYJKJVwzFT http://t.co/vPAFtEQwAw"
Positive;@GiuliMondino quiero ver hoy con tus ojos y volver a soñarrrr 
Neutral;#Educación Un proyecto de evaluación que deja más dudas que certezas http://t.co/RzTdgBr9La cc: @wwnicolas @cburgueno @rialjorge
Positive;"@florimachi decia ""las extraño"" asi que estabas incluida. Sos igual a todas flori crei que eras especial jaja #floritraicionniolvidoniperdon"
Negative;@rialjorge @radiolared la van a entregar vuelta y vuelta, pobre!
Negative;Maestra jardinera abusaba de 31 nenes http://t.co/TwCr7PaWBZ #ChacalaAbyecta #ConLosNenesNo #Encima31NoTeníaLímite
Neutral;Entradas Populares Despedida Burrito Ortega. 13/07/13 - $ 219,99 http://t.co/vr68igoCSx
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Neutral;RT @SofiaJantus: Cristina, Lanata y el lavado en los diarios del mundo http://t.co/FgBnHBUS2G
Positive;Es la gran Office Space: no haces nada por tres años y te ascienden. Success.
Neutral;“Pinté sin saber pintar, escribí sin saber escribir, canté sin saber cantar. La torpeza repetida se transforma en mi estilo.” Federico
Positive;Creo en ti y mi dolor se quedo kilometros atras
Neutral;RT @mprelle14: Hoy es el dia del futbolista. Feliz dia a los que alguna vez fuimos, quisimos ser, y quieren serlo. Es lo mas lindo del mund…
Negative;PRINCE, EL BLANQUITO QUE SE TIÑO Y APRENDIO ALGO....#VORTERIX, BUENA MUSICA...
Neutral;Me quiero irrrrr
Neutral;Que raro que aun no haya llegado xD
Positive;hola buen dia para todos q tengan un hermosisimo dia bendicionessssss
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Negative;RT @cronicaweb: Maestra jardinera abusaba de 31 nenes http://t.co/TwCr7PaWBZ #ChacalaAbyecta #ConLosNenesNo #Encima31NoTeníaLímite
Positive;La Biología es entender qué somos y cómo funcionamos los seres vivos http://t.co/c7W2qVGcXv
Negative;RT @wwnicolas: Petrobras se va de la Argentina. Compra Cristóbal López. Ahora en @radiomitre.
Negative;#LogrosK anunciar con bombos y platillos proyectos faraónicos q después no se concretan
Negative;Lo que menos necesito son las indirectas de esta nena de mami
Negative;Denuncian y piden interpelación de ministro en Córdoba | Cuarto Intermedio http://t.co/t58s0itEOT
Negative;http://t.co/LoMMipGz8W | El Grupo Clarín ya preparó su fuerte para resistir la intervención del Gobierno http://t.co/WB3SXHActc
Neutral;"RT @MilloUnidos: #RiverPlate:  Lanzini: ""Sería bueno que venga D'Alessandro"""
Neutral;RT @MicaVega_: Nos vamos al Mc con el gordo
Negative;Hoy me aburri las dos horas de Gestion
Neutral;Ahora entiendo porque a #RiverPlate le dicen millonario, ya que las entradas para los partidos son para millonarios
Negative;RT @KarlosRovira: EL 29 DE MAYO, PARO CÍVICO Y CIUDADANO POR LA REPÚBLICA Y EN APOYO A LA JUSTICIA. GRACIAS CTA POR EL APOYO http://t.co/Bp…
Negative;Barbi se enoja porque dice que no le de bola. Cómo es eso?
Negative;Que bronca me das pibeee
Neutral;Página/12* La democratización se debate en la UNLaM http://t.co/exhfjujNlk
Neutral;La democratización se debate en la UNLaM http://t.co/r9IDbQt4EP
Negative;No se quién es, pero me cae mal
Positive;@daaiiiaaanaaa Hola hermosa recién terminamos la clase de inglés ahora a cenar , fue un viaje rápido así que tranqui beso diosa
Negative;Ani se la come doblada............................................... Al chupetin jajajaja
Positive;RT @FutbolerosLA: @Futbolfpc Nos adherimos a su Tweet. Futbol en Paz en Latino América. Debemos saber ganar y perder. #BastaDeViolenciaEnEl…
Positive;¿El fin del plástico?: se podrá extraer dinero sin la necesidad de utilizar tarjetas  http://t.co/98R1rvjGlE via @Infobae
Negative;eh.. que bien que están las relaciones con Brasil.. ahora se va Petrobras. Otro éxito del Modelo.
Neutral;RT @PiliFernandez_: Mi piña es un avión y tenes cara de aeropuerto #Callateunpoco
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Neutral;Felicidades a todos los futbolistas en su día
Neutral;No quiero parecer una loca de mierda pero..., nunca subestimen a sus enemigos..
Negative;"No se la jugó por la Flor (?) RT @rialjorge: ""Pongo las manos en el fuego por Néstor, Cristina y Máximo. Son una familia honesta"" DianaConti"
Negative;"SabadellCAM prevé vender ""todas"" sus participaciones industriales ""cuando haya oportunidad"""
Neutral;"Ahora @OsvaldoLoisi , Presidente de La Liga Consorcitas, ""nosotros proponemos que se aumenté al encargado igual proporción que al jubilado"""
Neutral;Escuchando Paradise de Stratovarius te das cuenta que muchas veces 4 notas alcanzan de sobra para hacer un temazo.
Negative;Uno de cada diez ingenieros españoles trabaja en el extranjero
Neutral;Una lágrima hace promesas que nunca olvidaremos...
Neutral;RT @bairesdirecto: Habla la madre que denunció a la maestra por abuso a chicos de 3 años VIDEO http://t.co/vH27wEvTv5
Negative;RT @tebatolajusta: #LogrosK asesinar 52 personas en #Once y que todo siga como si nada hubiera pasado
Positive;Persevera y triunfaras
Neutral;Acá en la universidad de la Matanza estalla de gente
Negative;RT @tebatolajusta: #LogrosK que #JulioLopez sea el primer desaparecido en democracia
Neutral;RT @PolloVignolo: Feliz día del futbolista... A todos los q mueren x correr detrás de una pelota. Algun dia la vamos a agarrar jajaj salud!…
Neutral;RT @Flor_Zamboni: @marisabrel RT!XFAVOR!Estamos necesitando una balanza para el consultorio pediatrico que hay en el hogar Pereyra,Contacto…
Neutral;"RT @cristianritondo: Les dejo una foto de la sesión inaugural del programa ""La Legislatura y la Escuela"". Hoy los chicos son diputados. htt…"
Negative;RT @DiazVicent: @salvo_el_ocaso @ElContreraArg Cuanta razón tenía Jorge L.Borges cuando decía que deberíamos tener el Voto Calificado!!! Vi…
Neutral;@relettub @Gerzio2011 Estamos de acuerdo. Son las reglas de juego, Un gobierno trabaja y un payaso denuncia algo por TV. La gente elije.
Negative;"""@todonoticias: Aumenta la presión oficial sobre Clarín 
http://t.co/rWoNeiKbG3 #TodoNoticias"""
Negative;RT @roberCABJ: Estudiar en 2 dias lo que no estudiaste en 2 meses...
Positive;"""Siento una simpatía, natural y espontanea, 
hacia las cosas extraordinarias..."" E.B"
Negative;Escándalo en la Bonaerense: un falso comisario también estafó a policías desde prisión http://t.co/ILfvfyPZjU
Positive;La unica anormalidad es la incapacidad de amar. Cualquier forma de amor que encuentres, vívelo
Negative;espero que sea una broma, aunque en realidad lo entiendo ♪ por mas que me duela, tenes razon, no sirvo para estar con vos
Neutral;UDA FRENTE AL PROYECTO DE LEY DE CREACIÓN DE UN INSTITUTO DE EVALUACIÓN DE LA CALIDAD Y EQUIDA... http://t.co/Dpmoa63zxO #SiguemeyTeSigo
Neutral;"RT @cerati: Nuevo parte médico.
https://t.co/UM06fqLJpi

Gracias a todos por el permanente apoyo."
Positive;RT @rayovirtual: “No me gustan ni los chicos ni los animales porque son competencia desleal.” Federico Peralta Ramos
Neutral;Mariano es el amor de mi vida, lo amo con todo mi corazon. Voy a perder la virginidad con el, mientras juanpi me rompe bien el orto
Positive;@juuanimaidana Genio Juaniito. Siempre apoyando amigo. Abrazo grandee.!!
Neutral;"RT @BarLaAcademia: Luis Segura (Pte. Argentinos Juniors en TyC:) ""Lo que se dijo de que vendimos el descenso es un absoluto disparate"""
Positive;RT @GreenpeaceArg: Más de 263587 personas ya pidieron que no permita la minería en la Reserva San Guillermo: http://t.co/irNJoAulN6 http://…
Neutral;"El CEO de Mercedez Benz R&amp;D en esl escenario #bblive"
Neutral;"""¿Qué hay en una organización que sea más estratégico que la preservación de las propias coherencias internas a lo largo del tiempo?"""
Negative;#LogrosK fui a visitar a mi abuelo a chivilcoy, hicieron una 2º entrada a la ciudad al lado de la otra(al pedo), adivinen como se llama..
Neutral;RT @FelipeColombo: Por distintos motivos no he podido asistir a las asambleas, pero confío q se hará lo mejor para defender nuestros derech…
Neutral;a mis viejos les llega siempre un mail de los papas del colegio hablando de la droga, dejen de secuenciar a mis viejos loco
Negative;La ciudad esta llena de taxistas idiotas, y me tocan todos a mi. No es joda
Positive;Feliz día del futbolista! @gonza_escalante y @FranciscoDiFran
Neutral;La historia detrás de la unión entre una universidad y un club de fútbol del ascenso | http://t.co/83el1zzHUH | Por @joacogarau
Negative;RT @cburgueno: La intervención de Clarín y sus contenidos lo promocionan ellos. Diana Conti @radiolared con @rialjorge
Neutral;Nuevo proyecto de “Todos somos Ferrum” propone llevar el Cine a las escuelas - Pilar de Todos http://t.co/oZwSseup4Z
Positive;#Piscis Hoy analiza bien tus actos y palabras que dices ya que con el tiempo podrías arrepentirte mucho de eso, no hagas daño @marian_dg
Neutral;Randazzo le ganó un juicio a Duhalde – http://t.co/EqYLQc1iXv http://t.co/Mgu0pcmdck vía @Infobae
Neutral;La CNV envió 13 pedidos de informes a @Grupo_Clarin (creen que es para justificar una intervención) http://t.co/XMejvDoemY
Neutral;RT @MaruFernandez_: Para reflexionar: “Sufrimos más con lo que nos imaginamos que con lo que en realidad sucede.” #Frases
Neutral;RT @mstupenengo: Frase de hoy: Cuando se pierde la humildad del corazón, se pierde todo.
Negative;RT @wwnicolas: Petrobras se va de la Argentina. Compra Cristóbal López. Ahora en @radiomitre.
Negative;"Carolina Píparo ""Siento que esto puede volver a pasar"" http://t.co/xA9bGIL3hK vía @lanacioncom"
Negative;Bloqueo a un idiota que publica fotos de gente vomitando y me llueven twitts defendiéndolo! Qué mal que estamos...
Negative;La novia de mi papa se porto... Me regalo un hugo boss, desde cuando me regala estas cosas? Seguro lo pago con la tarjeta de papi... Feaa
Neutral;"Las ventas de Tesla  en 1Q superan a Mercedes, BMW y Audi. Energía verde a 70.0K USD !-&gt; http://t.co/1ms7Xwz2uN"
Neutral;RT @DamianchoMolina: Estoy escuchando Mitre AM790 http://t.co/B9waKorm9u vía @cienradios
Positive;RT @GreenpeaceArg: Más de 263587 personas ya pidieron que no permita la minería en la Reserva San Guillermo: http://t.co/irNJoAulN6 http://…
Neutral;RT @clarincom: #Clima: a partir de mañana se sentirá la primera ola polar del año http://t.co/JAafKI6f42
Neutral;Buscamos estudiante avanzado o graduado de Contador Público o Lic Administración de Empresas p/ Analista de Costos: http://t.co/jSoxjNZ45P
Neutral;Nuestra pregunta de hoy es fácil: ¿En qué lugar del mundo está localizada esta famosa torre? #ConociendoElMundo http://t.co/f4TmYHjr3V
Neutral;RT @jcrettaz: La CNV envió 13 pedidos de informes a @Grupo_Clarin (creen que es para justificar una intervención) http://t.co/XMejvDoemY
Negative;RT @clarincom: Entraron a robar en la casa de la diputada Margarita Stolbizer http://t.co/qa2LfGfcap
Neutral;"Ahora @OsvaldoLoisi , Presidente de La Liga Consorcitas ""no hay voluntad política, porque nosotros no cortamos calles"""
Positive;"España pide que ""todos"" los depósitos queden protegidos en rescates internos"
Neutral;RT @mstupenengo: Frase de hoy: Cuando se pierde la humildad del corazón, se pierde todo.
Neutral;Otro capitulo Xa la extensa novela Mercosur-UE http://t.co/Tl352fENel
Negative;"RT @Riverplatecom: Giulietti: ""Balanta estará parado entre 15 y 20 días"" http://t.co/gozRjDO7e4 #riverplate"
Positive;Obra social estatal correntina acuerda con las farmacias mejoras en la atención de sus afiliados http://t.co/fX3ooKnnIJ
Negative;RT @clarincom: Entraron a robar en la casa de la diputada Margarita Stolbizer http://t.co/qa2LfGfcap
Neutral;"RT @cerati: Nuevo parte médico.
https://t.co/UM06fqLJpi

Gracias a todos por el permanente apoyo."
Positive;"""Gracias a la ayuda de las organizaciones se pudo meter presión en el tribunal""  Ailén Jara #HermanasJara"
Neutral;RT @ClauAntiK: que le tema al PUEBLO no a CLARIN. Nosotros NO SOMOS CLARIN, q no nos mienta @rialjorge  @radiolared
Neutral;RT @SoliaPensarQue: Lo prohibido siempre tiene un sabor especial.
Positive;El fotógrafo argentino Ignacio Lehmann, busca recopilar los 100 mejores besos del mundo http://t.co/9rca0HjmV2 vía @Infobae @nacholehmann
Positive;Tu experiencia personal no sirve para hacer una generalización.
Neutral;HIMNO NACIONAL ARGENTINO EN MAPUCHE.rm http://t.co/e32aZj26mp
Neutral;@3bichitos @Giani_AAAJ  pe Increible que gente busque chivos expiatorios en la oposición y no en los verdaderos responsables de la situación
Positive;@JuanPabloooC @cogaie me dijo lo mismo. Que Boca pasa. Ojalá tengan razón... me gustaria escuchar a muchos periodistas pedir perdon. (?)
Positive;"RT @SoliaPensarQue: ""Si quieres ser feliz aprende a disfrutar de las cosas mas simples."" Bob Marley"
Negative;RT @fedebillie: El Pacto de la Moncloa de las empresas de medios, tanto kirchneristas como antikirchneristas: acordaron boicotear las #Pari…
Negative;RT @NAagencia: #SOCIEDAD. Acusan a docente jardinera por abuso de menores  http://t.co/XZPhUrF1lc
Positive;Que tengan un lindo Martes @amanecervocal Besos
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Positive;"""Exponer públicamente a los morosos es una forma de defender a los que cumplen"" http://t.co/tsxUcu2rr5"
Positive;"""No corras si te llamo de repente, no te vayas si te digo piérdete: a menudo los labios mas urgentes no tienen prisa dos besos después"""
Neutral;"Para González Fraga, la construcción se frenó por ""precios sobredimensionados"" http://t.co/VoEQucbPZh"
Positive;RT @mstupenengo: Frase de hoy: Cuando se pierde la humildad del corazón, se pierde todo.
Negative;Hoy me levante extrañando a tantas personas.
Positive;RT @SoliaPensarQue: El amor siempre empieza soñando y termina en insomnio...
Negative;Engancharon al secretario de Servicios Públicos del gob. de @DelaSotaOk pidiendo coimas a un empresario de transporte... #NoEsChisteCordobés
Negative;"RT @francomoccia: El modelo ""progresista"" que admira @CFKArgentina Torturas, represión y arrestos en Venezuela http://t.co/91RXpVsWBR vía @…"
Negative;RT @Roo_barnes: Tal vez no esta bien decir lo que voy a decir, pero no me importa, ojala los encuentren desangrados en una vereda.
Neutral;"""La inflación sube porque suben los precios o porque muchos empresarios se aprovechan"", analiza Diana Conti con @rialjorge @radiolared"
Neutral;RT @rayovirtual: “Quiero dar un mensaje a la Argentina: creo que la felicidad, ahora, consiste en encontrar lo mucho en lo poco.” Federico …
