opiniao;tweet
Neutral;"Mitglieder-Ticker: Top Lage, top Angebot Leimen von Mathias Lukas (16.02.2014, 18:07) in Gruppe """"XING Frankfu... http://t.co/ps5jtJf5jH"
Positive;"@sinafete wehe du kommst nicht wieder ;)"
Negative;"@_Candykisa_ Ja, ich würde es wohl auch so machen. Ist bequemer. Gott, ich muss 4 Outfits raussuchen und kann mich nicht entscheiden ;__;"
Neutral;@DeimosTurner weil die meisten die Bücher kennen und der Film im Gegensatz zu denen Schrott ist :'D also die Bücher zu lesen lohnt sich.
Neutral;Börsenhändler rüsten mit Lasern auf http://t.co/jLxxi5bfEF #wsj
Negative;@_Candykisa_ Ich stopfe den petti in so eine reißverschluss tüte, dann ist er zusammengequetscht.
Neutral;Photo:  http://t.co/kI9Tjy0zZo
Positive;"@pfadfinden_int Ein Moot wäre sicher auch einmal eine sehr coole Erfahrung. Muss halt ""nur"" beruflich passen. Da hilft auch kein beten  ;)"
Positive;"Es tut mir wirklich leid für dich, was du dir hier zu... — Das ist sehr lieb von Dir. Danke :)

Man ist es mit d... http://t.co/dkVYjVBSah"
Positive;@_Candykisa_ *ahaha* Allerdings. Erst recht weil das ganze dann kein gewicht mehr hätte :D
Positive;Tabellenvorletzter: Wie Trainer Slomka den Hamburger SV retten kann http://t.co/PBxqVYZ70v strawnews.de
Positive;RT @mister_burns  @claudi_1412  wie geil ist das denn?  Klarer Fall für @PiratenWirken   @OpenAntrag   http://t.co/lMiDEnUW90  #Hameln
Positive;RT @mister_burns  @claudi_1412  wie geil ist das denn?  Klarer Fall für @PiratenWirken   @OpenAntrag   http://t.co/lMiDEnUW90  #Hameln
Neutral;RT @BILD_96: Hannover-96 - Boss Kind rechnet mit Absturz http://t.co/RMHaCYISaV #H96
Neutral;DSLR-Filmen: 5 Tipps für Video-Einsteiger http://t.co/kJwuGoSjpA
Neutral;Bis in 3 Wochen
Positive;So, alle wieder heil daheim angekommen (Y) — at Feuerwehr Rüsselsheim http://t.co/NamefoGtz6
Neutral;Montag (KW 8). Neue Playlist. http://t.co/CmWQonmv7q
Positive;"@kathakatze naaa gut, aber nicht zu spät, ja? ;)"
Negative;"@HeidiTerpoorten Was ist mit Persönlichkeitsrechten d Kinder ü ihr Bild zu verfügen? &amp;31 Datensätze sollen kein Anfangsverdacht sein? @SZ"
Neutral;"@HeidiTerpoorten Was ist mit Persönlichkeitsrechten d Kinder ü ihr Bild zu verfügen? &amp;31 Datensätze sollen kein Anfangsverdacht sein? @SZ"
Positive;"Schee war's!
Endlich mal wieder Sterne am Himmel - so richtig SICHTBAR :-)
@Sternwarte_HP @RainerKresken"
Negative;@HeidiTerpoorten Wir leben in Kultur d sex. Gewalt an Kindern ausblendet + Prantl fordert Scheuklappen. = Täterschutz.  @SZ
Negative;@HeidiTerpoorten Wir leben in Kultur d sex. Gewalt an Kindern ausblendet + Prantl fordert Scheuklappen. = Täterschutz.  @SZ
Negative;@czossi Was bitte?
Neutral;"""Da kann sich die Grammatik mal gehakt legen"" #Wendler #AufWesterland #RTL #IBES"
Negative;@_Candykisa_ Hmmm~ Also wenn du so unschlüssig bist, dann warte doch bis eine Woche vorher. Vielleicht hast du dann lust auf ein bestimmtes
Neutral;SHPP-GG: Verkehrsunfallflucht in Walldorf - Unfallzeugen gesucht: Mörfelden-Walldorf (ots... http://t.co/3IYLZjuExn #Mörfelden #Walldor
Neutral;SHPP-GG: Verkehrsunfallflucht in Walldorf - Unfallzeugen gesucht: Mörfelden-Walldorf (ots... http://t.co/3IYLZjuExn #Mörfelden #Walldor
Negative;Btw isses sehr creepy einsam. Glaub ich brauch ma echt nur ne woche bei meinem freund...
Neutral;@HausOhneFenster Ein bis zwei Kontinuum, glaube ich.
Negative;Komischer gedanke bald arbeitslos zu sein und diearbeitskollegen nimma da zu haben :(.....
Negative;Komischer gedanke bald arbeitslos zu sein und diearbeitskollegen nimma da zu haben :(.....
Neutral;RT @dherzberger: Tablet Optimierung - 10 Quickwins die Ihre Tablet-Umsätze durch die Decke gehen lassen http://t.co/PpxMxfOthL #tablet #eco…
Positive;@LucifersChoice *geht gleich schlafen* *3*
Neutral;"#Edathy: Kommentatoren befürworten Ermittlungsbehinderung (taz: ""Fairness"") oder sind gleich ganz dagegen (SZ, Prantl)."
Neutral;"""Move"" fast wie mein Stadtteilvideo von heute morgen cc @Naii hast du auch so was? http://t.co/AXUyi5QMdH"
Neutral;"""Move"" fast wie mein Stadtteilvideo von heute morgen cc @Naii hast du auch so was? http://t.co/AXUyi5QMdH"
Neutral;#Suizid: Wenn #Manager am Druck zerbrechen http://t.co/PhiLx4HKPT http://t.co/CS6BoJ8tG4
Neutral;Homestory - Die neue Kollektion der Marburger Tapetenfabrik ist da - Tapeten, Trends, schöner Wohnen,... http://t.co/muP0XdOJXZ
Negative;Wie eh und je eine Horde von Pädos/Pädofreunden unterwegs, die Meinung bilden wollen. In ihrem Sinne. #Edathy
Negative;Wie eh und je eine Horde von Pädos/Pädofreunden unterwegs, die Meinung bilden wollen. In ihrem Sinne. #Edathy
Negative;In 5std. Muss Ich aufstehen. Außerdem brauch Ich dringend schlaf und Ich so: WACH =__= Verdammt...
Neutral;"Starbucks ""Darmstadt"" Icon Mug. #starbucks #darmstadt #germany #iconmug #icon #mug @ Starbucks http://t.co/vmBGgXtMmk"
Neutral;HRC #Musik: Gleiches Unrecht fuer alle-Punk-Sampler fuer den guten Zweck: 30 Bands  30 Songs fuer di... http://t.co/HmEf2tkcCy #hannover
Positive;Adieu Adele   Abschied nach 20 Jahren-Bane mit finalem Album fuer zwei Shows in Deutschland: Nach 20 Jahren is... http://t.co/8dzdfSXsd9
Positive;"#GoodNight #Boys .. ich mach mich morgen wieder für euch nackich ;-))
http://t.co/xh7c4Es0Dq
#gratis #Erotikbilder http://t.co/SB3vc9qbhl"
Negative;"Und das ganz unverblümt unter offensichtlicher Verdrehung von Tatsachen und Umbewertung von gravierenden Verstoß als ""politisch richtig""."
Positive;"Naaaw. Schon lange nicht mehr so ne süße sms bekommen ;///; das war Zucker. Einwenig dämlich XD aber Zucker &lt;3."
Positive;"Huntelaar: ""Mir gefällt meine neue Rolle als Zehner"" http://t.co/bLFwTGKANv"
Negative;Lirumm, larumm Löffestiel, wer das nicht kann, der kann nicht viel.
Negative;"RT @amokleben: Es heisst ""Verfassungsschutz"", weil ""Geheimorganisation des Bundes zur Förderung und Finanzierung von Rechtsextremismus"" so …"
Neutral;"@anathem das mit dem ""l"" geht klar,... aber mit einem ""m"", wird der Vokal doch länger gesprochen. Das würde dann ja ""laruuum"" heißen."
Neutral;Photo:  http://t.co/X8H83X1qoU
Positive;Heutige Geburtstagsgruesse: *Herzlichen Glückwunsch im Namen des ganzen Teams von dr... http://t.co/EiUFdHqNCZ at http://t.co/AQZW7tPHgX
Positive;Heutige Geburtstagsgruesse: *Herzlichen Glückwunsch im Namen des ganzen Teams von dr... http://t.co/EiUFdHqNCZ at http://t.co/AQZW7tPHgX
Positive;@dawarmahaarda ich kann anscheinend auch nichts, wenn ich da schon Rechtschreibfehler reinhaue :)
Positive;by http://t.co/3052PLqXCt Heutige Geburtstagsgruesse: Herzlichen Glückwunsch im Namen des ganzen Teams… http://t.co/HQTUn870mi
Neutral;@NokiaHomebase was ist eigentlich in eurer Marketingabteilung los?
Negative;@NokiaHomebase was ist eigentlich in eurer Marketingabteilung los?
Neutral;Ok,... Hiermit ist es offiziell: Ich hatte unrecht und wieder etwas dazu gelernt. Ist ja irgendwie auch nett...
Positive;@zeSpook geh doch selber :-P
Negative;@zeSpook geh doch selber :-P
Positive;So ein Talent dieser junge.... Okan Pekel http://t.co/qesnOiOeHw
Negative;@the3rdvoice ja ih voll eklig
Positive;"Buntbarschinfo.de jetzt noch sicherer!: Hallo,

ab sofort ist Buntbarschinfo noch sicherer!

Ihr könnt uns jetzt auch über eine versc..."
Neutral;Boll kündigt Karriereende an http://t.co/mrbrUpzVJb
Neutral;HEUTE NEU: Das Parlament Ausgabe: 2014008    zu bestellen unter: http://t.co/pQ3u47nAcj
Neutral;HEUTE NEU: Das Parlament Ausgabe: 2014008    zu bestellen unter: http://t.co/pQ3u47nAcj
Negative;@Chaosfux och nö,... Heiß´t das etwa jetzt, dass ich jedesmal googeln muss, ob schon wer anders was ähnliches geschrieben hat?
Neutral;BGH: Ermittlung ausländischen Rechts durch den Tatrichter http://t.co/jrPj7QbrWo
Positive;Nur mal so nebenbei,... Je populärer ein Gedanke dabei ist, desto häufiger wird er rezipert und paraphrasiert!
Positive;Die Assoziation, mit welcher die @Das_Linchen von kuscheln auf Paintball kommt, würde mich ja auch interessieren 😊
Positive;Die Assoziation, mit welcher die @Das_Linchen von kuscheln auf Paintball kommt, würde mich ja auch interessieren 😊
Neutral;Zeitung der Webwissenschaft is out! http://t.co/yYG2weymSY Stories via @FilmTeam @StringCanAgency
Negative;RT @goldbarnes: Addidas is a joke
Neutral;Adobe Photoshop Lightroom im Ausverkauf? http://t.co/Hqqdrx30RA
Positive;:D [pic] — https://t.co/T7NrDtwuDt
Negative;*Schlaflos -_-
Neutral;RT @sechsdreinuller: [Such-Tweet] In diesem Bild sind vier Bockwürste, vier Fussbälle und vier Gehirnzellen versteckt: http://t.co/R3KSwISj…
Positive;"Ohhh this guitar solo &gt;&gt; 👌👌🙌"
Positive;"Ohhh this guitar solo &gt;&gt; 👌👌🙌"
Positive;#punk http://t.co/5eJKyTQzfB
Negative;Esse niemals sucuk und Peperoni der Arsch wird dir brennen!
Negative;"Ich geh trotzdem jetzt schlafen.God natt.

Und lasst euch nicht von den Wanzen beißen. Das sind garstige Viecher!"
Positive;"@anathem und genau dem, ist mein ""Gute Nacht-Spruch"" entlehnt :)"
Neutral;Recherche 2014: Fast jeder zweite Redakteur nutzt mobile Endgeräte zur Recherche:  http://t.co/Y8DziXEhYE
Positive;@erotik_date  ich finde dich sehr heiß
Neutral;Photo:  http://t.co/vYy6RRC42d
Neutral;Polizei erwischt in Bad Kreuznach Autofahrer nach Drogenkonsum ohne Führerschein http://t.co/hyVIw7Jlwp
Neutral;Polizei erwischt in Bad Kreuznach Autofahrer nach Drogenkonsum ohne Führerschein http://t.co/hyVIw7Jlwp
Neutral;Mann von der Planiger Nahetalhalle ins Gesicht geschlagen http://t.co/XEQn8k2OBF
Neutral;Elfjährige beim Überqueren der Bosenheimer Straße in Bad Kreuznach leicht verletzt http://t.co/UpWpFavK7J
Neutral;Elfjährige beim Überqueren der Bosenheimer Straße in Bad Kreuznach leicht verletzt http://t.co/UpWpFavK7J
Neutral;Nicht allen fällt Übergang vom Kindercafé des Kreuznacher Kinderschutzbundes ins Jugendzentrum leicht http://t.co/7Bbftk1yab
Neutral;Haushalt genehmigt http://t.co/sqMthzG70B
Neutral;"Cornelia Funke ist ""verliebt in Amerika"" - DIE WELT http://t.co/slwMJLcIxl #buchtipps"
Positive;Auch zuhause läuft es wieder http://t.co/mSxCJUpBKf
Neutral;Auch zuhause läuft es wieder http://t.co/mSxCJUpBKf
Neutral;Klaus II. und Doro I. schwingen Zepter - op-online.de: op-online.deKlaus II. und Doro I. schwingen Zepterop-on... http://t.co/FUTzhevyG4
Neutral;TV-Kritik: Günther Jauch: Verlierer sind alle (von Robert von Lucius) http://t.co/kkbv8PdCOA
Positive;Die Welt braucht endlich die Revolution des neues Liberalismus.
Positive;Die Welt braucht endlich die Revolution des neues Liberalismus.
Neutral;1860: Mit Konsequenz gegen Krawallmacher vorgehen http://t.co/XvSlM4McnJ
Positive;Minister Alexander Schweitzer sieht erhebliche Wachstumspotenziale in der Gesundheitswirtschaft auch in Bad... http://t.co/9YT9MvuDN6
Negative;"@MissesVlog Wenn Leben von Sozial Media abhängt.... The Force is Strong in this "" internet"""
Negative;Ich kann nicht schlafen
Neutral;Tom Perkins will das Klassenwahlrecht zurück: http://t.co/d9et0HxsgM
Neutral;Streit um Freizügigkeit: EU stoppt Verhandlungen mit der Schweiz http://t.co/3RyYTIXGJZ
Negative;Bäcker vergibt einzige Chance des OFC: Offenbach  - Die Generalprobe für den Start in die Restsaison der Regio... http://t.co/QsXdse91HK
Neutral;Bäcker vergibt einzige Chance des OFC: Offenbach  - Die Generalprobe für den Start in die Restsaison der Regio... http://t.co/QsXdse91HK
Positive;@olikuk Werde ich wohl mal rausfinden müssen :)
Neutral;Helmes lässt Köln jubeln - Paderborn darf träumen http://t.co/iJp9yZ04Ek
Positive;RT @chrisace1: Ich habe ein @YouTube-Video von @syronvanes positiv bewertet: http://t.co/OUSkU6IM8r Syron Vanes | End Of The World
Neutral;Stadtteilbüro für Pariser Viertel in Bad Kreuznach eröffnet http://t.co/HST4hSmlPS
Neutral;Nigeria: Islamisten verüben neues Massaker http://t.co/iQcKev4E9y
Positive;Studie: Regensburg ist das neue Symbol des deutschen Jobwunders http://t.co/BJ3iJBFFlw
Neutral;Streit um Freizügigkeit: EU stoppt Verhandlungen mit der Schweiz http://t.co/YoUsxgeQJC
Neutral;Leslie Malton für einen Abend zurück in Frankfurt http://t.co/ZpdIY9hj3O
Neutral;Leslie Malton für einen Abend zurück in Frankfurt http://t.co/ZpdIY9hj3O
Neutral;Photo:  http://t.co/taCAuWQdHf
Neutral;"""Bullen"" holen sich Platz zwei zurück http://t.co/kvK0hGQY4G"
Negative;Immer noch wach... Ist ja nicht so als müsste Ich um kurz vor 7 aufstehen -_-
Neutral;RT @elawprof: Zutreffender Kommentar von @RAStadler zur (zweifelhaften) #Impressumspflicht auf XING. http://t.co/8buH6YiNVp
Positive;RT @elawprof: Zutreffender Kommentar von @RAStadler zur (zweifelhaften) #Impressumspflicht auf XING. http://t.co/8buH6YiNVp
Neutral;St. Pauli-Urgestein Boll beendet Karriere im Sommer http://t.co/bWIisd68aW
Positive;Feingeist Schipplock, Feierbiest Hopp http://t.co/i7vWKtiN4y
Neutral;Finanzgericht zeigt Ministerin Kühne-Hörmann Videotechnik: Das Hessische Finanzgericht in Kassel arbeitet mit ... http://t.co/wkkdVaPAk7
Neutral;Hamburg: IT Koordinator (m/w) (16.02.2014): Betreuung einer heterogenen IT an zwei Standorten  Zusammenarbeit ... http://t.co/BkPDBRVGSM
Neutral;#Bad #Vilbel: Eine saubere Arbeit: Fast 30 Jahre ist es her, dass Angler und Naturschützer eine Bachpatenschaf... http://t.co/28KSS7PHFX
Positive;Schützenfest in Wolfsburg http://t.co/fkNeTrrghT
Neutral;Schützenfest in Wolfsburg http://t.co/fkNeTrrghT
Neutral;Limburger Bischof: Tebartz soll sich bei Armen-Stiftung bedient haben http://t.co/D3Vm18VlL5 strawnews.de
Neutral;"Neues Kostüm: http://t.co/EDFlYwC7x1 (""Ymir ❤ Scouting Legion"") #Animexx"
Neutral;VfB im freien Fall - Bobic mahnt zur Ruhe http://t.co/38SXhiwmHH
Neutral;VfB im freien Fall - Bobic mahnt zur Ruhe http://t.co/38SXhiwmHH
Positive;Jahresbericht - Rückblick 2013. Unser Blog entwickelt sich prächtig - Erfreuliche Zahlen, Daten, Fakten -... http://t.co/o8hJbMLYdR
Neutral;Edathy-Affäre: CDU und CSU erhöhen Druck auf Oppermann http://t.co/ojfUjuMKqr
Neutral;Edathy-Affäre: CDU und CSU erhöhen Druck auf Oppermann http://t.co/ojfUjuMKqr
Negative;Wie Ich es doch hasse, wenn Ich Leuten sage sie sollen mir nicht schreiben weil ich schlafen muss und der Ton mich stört
Negative;@pxlutopia aber nich so früh!
Neutral;"junge Welt: ""Durchmarsch der Realos"" http://t.co/3XiTEVrf2R"
Neutral;Merkel soll Sanktionen erlassen: Klitschko: „Wir wollen jetzt ein klares Signal“ http://t.co/bEiOHA66bY
Negative;Mannomann – vom eigenen Schnarchen aufgewacht... #ichkannsonichtarbeiten #bukkake
Negative;Mannomann – vom eigenen Schnarchen aufgewacht... #ichkannsonichtarbeiten #bukkake
Neutral;"Streit um Freizügigkeit:
#EU setzt #Verhandlungen mit der #Schweiz aus: #politik
http://t.co/jMrXDsEYSf"
Neutral;"Streit um Freizügigkeit:
#EU setzt #Verhandlungen mit der #Schweiz aus: #politik
http://t.co/jMrXDsEYSf"
Negative;Nacht ist gelaufen
Negative;Nacht ist gelaufen
Negative;Im Kopf mehrfach ein mögliches Gespräch mit den Chefs durchgegangen. Schlafkiller deluxe
Negative;Ok warum speichert mein Smartphone den Knilz Ruf unter Musik und weshalb speichert es sowas überhaupt?
Neutral;Ok morgen muss ich mich mal informieren wie ich diesen Softwarefehler vom Androidupdate beheben kann
Negative;Könnte mein Smartphone an sich einschicken lassen zur Reparatur aber das dauert bestimmt lange
Neutral;Ich denke ich werde mich schlicht weigern für das storage und die Filemigration die Verantwortung zu übernehmen.
Negative;Der Montag fällt heute aufgrund einer technischer Störung leider aus. #BahnansagenDieManVermisst
Neutral;"#Kritik: Günther #Jauch: Verlierer sind alle

http://t.co/4sMNBOGdKR"
Negative;@wolfcalypse nope 7:20 sharp boi
Neutral;Medien: Slomka wohl neuer HSV-Trainer http://t.co/pxLuoR1VJJ
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/bUC3y0AR6U Duo Diamonds @ Blue Marlin | Ibiza 2013
Negative;"RT @ArneFellner: Wurde m1 Anwalt ""fremdgelenkt""? Hier der Bericht.http://t.co/slwahfr1Hg Und Petition http://t.co/B9Uee7uc4Q http://t.co/tq…"
Neutral;"RT @ArneFellner: Wurde m1 Anwalt ""fremdgelenkt""? Hier der Bericht.http://t.co/slwahfr1Hg Und Petition http://t.co/B9Uee7uc4Q http://t.co/tq…"
Negative;"Verdacht gegen #Sarasin-#Bank
In der Millionenfalle
http://t.co/maeCIrQ6jx"
Positive;Moinsen! Es ist Montag, 05:28 Uhr!
Neutral;"#Clooney-Kritik von Londons Bürgermeister
Lehrstunde für Mister Johnson
http://t.co/afeeRUidPj"
Neutral;seligenstadt - Das angekündigte Sturmtief blieb aus, der ... - Ad-Hoc-News (Pressemitteilung): op-online.desel... http://t.co/uOsoAQUdhF
Positive;Erstes Wort heute morgen war ne Beleidigung :D mein Tag wird Super.
Positive;Erstes Wort heute morgen war ne Beleidigung :D mein Tag wird Super.
Neutral;Neue Medien – Ihre Kunden sind schon da! -  Werben im Web - so verschaffen Sie sich heute Gehör! Interview,... http://t.co/N9SAsHBPoa
Neutral;"SZ: ""Limburg: Bischof Tebartz-van Elst und die Stiftung"" http://t.co/ieTnPznZWX"
Negative;Venezuela : Maduro: Amerikaner wollen mich stürzen http://t.co/FHPSYKyWE2
Neutral;Ich habe ein neues Foto auf Facebook gepostet http://t.co/Ak06IpzQvn
Neutral;Einen schönen guten Morgen wünsche ich Euch.. schwerwiegende Entscheidungen am frühen morgen... Arbeit oder Bett?? Nagut, LOS BETT, ARBEITEN
Negative;@Mezgrman na klasse und ich bin mit dem Roller unterwegs :(
Positive;@JustKetchupYT das sieht richtig toll aus *.*
Neutral;@ChanMachtSo @ExtremeTommy wohnt tommy eigentlich wieder bei dir?
Neutral;Softwareentwickler (m/w) http://t.co/JRpfTADmdf #itjob
Positive;"@Mezgrman in der heutigen Zeit über haupt Nich irgendwo ""azubi"" stehen zu haben, is riesen Glück :-)"
Positive;Wenn der mit Verspätung angekündigte Zug auf die Minute pünktlich einfährt, wie soll ich das finden?
Positive;@Mezgrman einfach fragen :-)
Positive;@Mezgrman stimmt auch wieder... :-)
Positive;Guten Morgen @FrauPe @_phoeni @hrbruns
Positive;Guten Morgen @Hera_744 @wimbauer @outist
Neutral;Ich habe ein neues Foto auf Facebook gepostet http://t.co/vcRzsoWWZY
Positive;RT @pfarrerpohl: Guten Morgen @Hera_744 @wimbauer @outist
Negative;E-Mail-Flut: Setz mich bloß nicht in Cc! (von Corinna Budras  ) http://t.co/OiqZhQTLK2
Neutral;@EDDFSpotting Unterhaltungen in normaler Lautstärke (Zimmerlautstärke)  sind möglich. /st
Positive;Ok ich bin seit einer Stunde wach obwohl ich erst um 7.15 aufstehen muss und ich hätte jetzt gerne döner.
Positive;RT @jmbverlag: Vier Bücher in Druck, darunter @VivaBritannia! Wohlan, es werde! Jetzt noch vorbestellen und Signierung+Widmung ergattern! j…
Positive;Guten Morgen @DorotheaMuc @ADEKAGABWA @FlohEinstein
Neutral;@DBaszczok Informationen zu den noch zu besetzenden Stellen finden Sie unter: http://t.co/ooXLKZfm0c. /st
Positive;Guten Morgen @Otterchen @Deborrahs_Blog @SMeisterkamp
Neutral;Guten Morgen @Otterchen @Deborrahs_Blog @SMeisterkamp
Neutral;Ich habe ein Video zu einer @YouTube-Playlist hinzugefügt: http://t.co/9122R6iqm5 Playing Golf No Problem for Handicapped People
Negative;Schlechtes Timing, @SPIEGELONLINE. http://t.co/GT3O6b53Gg
Positive;Schlechtes Timing, @SPIEGELONLINE. http://t.co/GT3O6b53Gg
