OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Neutro;Itaú;;;;São Paulo;Brasil;Feminino;4,09E+17;;Fri Dec 06 17:39:31 +0000 2013;web;0;0;@itau Eu nao, o @caiofbueno sim, mas já está resolvendo com o @itaucard. Eles sao oficiais neh?;Comunicóloga, Relações Públicas, Cásperiana, Viciada em Social Media, Chocólatra, Filha, Irmã, Amiga de Deus e Renascer eternamente! Tbm  conhecida como Ieié :);je_ieie;398;Jéssica Alves;São Paulo;;;;;
Neutro;Itaú;;;;Rio Grande do Sul;Brasil;Feminino;4,09E+17;;Sat Dec 07 20:35:57 +0000 2013;web;0;0;aumenta meu limite de crédito aí, @Itaucard;eu andei errado, eu pisei na bola.;franroque;282;Francieli com i;Rio Grande do Sul;;;;;
Neutro;Itaú;;;;Ceará;Brasil;Masculino;4,10E+17;;Sun Dec 08 18:13:51 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@Itaucard Tenho uma solicitação e gostaria de conversar por DM;A Galera já tá no Clima! #IS20 #Ivete20AnosEuVou;wendeyoliveira;701;Wendey #IS20;Ceará- Brasil;;;;;
Neutro;Itaú;;;;Ceará;Brasil;Masculino;4,10E+17;;Mon Dec 09 01:55:58 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Amanhã cedinho ligar pro @Itaucard resolver um bafo;A Galera já tá no Clima! #IS20 #Ivete20AnosEuVou;wendeyoliveira;703;Wendey #IS20;Ceará- Brasil;;;;;
Neutro;Itaú;;;São Paulo;São Paulo;Brasil;Masculino;4,12E+17;false;Sat Dec 14 01:06:02 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;SP Eu te amo!! #Natal #Paulista #Itau http://t.co/az7LZxSIIf;Dono de um sorriso autêntico. Adorador de sorvete nos dias frios e de filmes com legenda.;chirifulfly;340;Anderson Ramos;Paulista Avenue ;;;;;
Neutro;Itaú;;;;;;Feminino;4,13E+17;;Mon Dec 16 21:02:29 +0000 2013;web;0;0;@itau Olá, eu estou com alguns problemas pra acessar minha conta :s Vocês poderiam me ajudar? Obrigada.;eu me shippo com o justin;meninadossupras;641;juli;;;;;;
Neutro;Itaú;Banco;;;;;Feminino;4,13E+17;;Tue Dec 17 13:33:43 +0000 2013;web;0;0;"@itau Então, é que quando aparece ""digite sua senha"" eu coloco ""jerry"" e diz que a senha é muito grande. O que eu faço?";eu me shippo com o justin;meninadossupras;639;juli;;;;;;
Neutro;Itaú;Banco;Sim;Penápolis;São Paulo;Brasil;Masculino;4,13E+17;false;Wed Dec 18 01:31:45 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;#natal #luzes #avenidapaulista #paulista #sp #vejasp #sãopaulo #sampa #itaú @ Avenida Paulista http://t.co/UFswA7OKWU;Publicitário, 30 anos. Atualmente entre Penápolis, Santos e São Paulo /SP;daniboghossian;1665;Daniel Boghossian ;Penápolis/Santos/São Paulo;BR;Brasil;São Paulo, São Paulo;city;São Paulo
Neutro;Itaú;Banco;;;Ceará;Brasil;Masculino;4,13E+17;;Wed Dec 18 11:06:47 +0000 2013;web;0;0;@Itaucard Mandei uma DM pra vcs;"Salvador, Bahia, território africano
Baiano sou eu, é você, somos nós
Uma voz, um tambor
Oxente, cê num tá vendo que a gente é nordeste?
Cabra da peste";wendeyoliveira;711;Wendey #IS20;Ceará- Brasil;;;;;
Neutro;Itaú;Banco;Sim;São José do Rio Preto;São Paulo;Brasil;Masculino;4,14E+17;false;Thu Dec 19 23:04:37 +0000 2013;"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>";0;0;@Andre_Suporte ops, olha o Adobe Flash Player #Itau http://t.co/UdNbwje6UE;;micaelmartins;367;Micael Martins;São José do Rio Preto - SP;;;;;
Neutro;Itaú;Banco;Sim;São Paulo;São Paulo;Brasil;Masculino;4,14E+17;false;Fri Dec 20 11:33:32 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;#Paulista #SãoPaulo #Brasil #Itau @ Avenida Paulista http://t.co/e4CY4THvhX;SERVO DO SENHOR JESUS CRISTO http://danielnos.blogspot.com/;danielfernandol;876; DANIEL FERNANDO;Brasil;BR;Brasil;São Paulo, São Paulo;city;São Paulo
Neutro;Itaú;Banco;Sim;;Rio de Janeiro;Brasil;Masculino;4,14E+17;false;Sat Dec 21 04:08:28 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;4550 reunida!! #itau #job #love @ Marina da Glória http://t.co/nfDuy84xAd;"Carioca, 18 anos, canceriano, aspirante a jornalista e apaixonado por moda!
Life's too short to be sitting 'round miserable";michermoza;803;Michel Hermoza;Rio de Janeiro;BR;Brasil;Rio de Janeiro, Rio de Janeiro;city;Rio de Janeiro
Neutro;Itaú;Banco;;;;;Masculino;4,15E+17;;Sun Dec 22 23:02:46 +0000 2013;web;0;0;@Itaucard vcs estao por aqui?;Gosto de matar pessoas na minha imaginação e beber Pepsi. Um dia quero ser rico, só pra deixar de ser pobre. Mente doente, porém criativa. The Winter is Coming.;psychomaths;912;?;;;;;;
Neutro;Itaú;Banco;;;São Paulo;Brasil;Masculino;4,15E+17;;Mon Dec 23 18:00:57 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;@Itaucard Preciso tirar uma duvida de 2ª via de cartão.;Nunca sei o que por nisso aqui;rodrigobispo;426;Aquele carinha lá;São Paulo, Brazil;;;;;
Neutro;Itaú;Banco;Sim;;São Paulo;Brasil;Feminino;4,15E+17;false;Tue Dec 24 14:19:46 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;baby #natal #itaú #amelhor http://t.co/0tMUdmQm87;''yes...you are my princess'' -gaga to me! MY PRESENT: https://twitter.com/ladygaga/status/268967706714337280;gagalovefan;1715;sexxx dreams girl ;São Paolo - Brazil;;;;;
Positivo;IterU;Propaganda;False;São Paulo;São Paulo;Brasil;Não se aplica;3,91E+17;false;Thu Oct 17 17:10:57 +0000 2013;web;0;0;Bora ser seu próprio chefe, trabalhar com esportes e ganhar 20 mil reais? A #InterU e o @BancoDoBrasil explicam como: http://t.co/ZgbqthSluF;A sua rádio onde você estiver.;transamericapop;81650;Rádio Transamérica;São Paulo/SP;;;;;
Positivo;Oi;;Sim;;São Paulo;Brasil;Não se aplica;3,85E+17;false;Wed Oct 02 17:32:13 +0000 2013;"<a href=""http://computerworld.uol.com.br/"" rel=""nofollow"">Computerworld Brasil</a>";0;0;Para Paulo Bernardo, fusão entre PT e Oi é positiva para o Brasil   #pt #oi  http://t.co/e4Z1rBDAz0;Computerworld é um site especializado na cobertura de temas ligados à tecnologia da informação;ComputerworldBR;21858;Computerworld - Br;São Paulo, Brasil;;;;;
Positivo;Oi;;Não;Rio de Janeiro;Rio de Janeiro;Brasil;Feminino;3,86E+17;false;Fri Oct 04 17:32:43 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Aff presente maravilhoso da #Oi: o novo BlackBerry Z10! Todo lindo e cheio de funcionalidades! ???? @… http://t.co/5O5leKmdhH;Coordenadora de marketing da @mundololita e blogueira entusiasta. No Botica falo tudo o que gosto e aqui falo (quase) tudo o que quero.;botica_urbana;4603;Thálassa Coutinho;Brasil;BR;Brasil;Rio de Janeiro, Rio de Janeiro;city;Rio de Janeiro
Positivo;Oi;;;;;;Masculino;3,87E+17;;Sun Oct 06 17:45:51 +0000 2013;web;0;0;TIM CLARO VIVO NEM CHEGA PERTO DA #OI,A #OI TA CLARO NO QUE PROMETE,VIVO QUEM TEM #OI,ATÉ O TIM DIRIA,SOM NA CAIXA,#OI AUAU;SOU IGUAL AO BAMBU,FLEXIVEL MAIS NÃO ME CURVO A ESTE GOVERNO DO PT MEDÍOCRE.;Bonettinterado;788;Lourival Bonetti;;;;;;
Positivo;Oi;;;;;;Masculino;3,87E+17;;Mon Oct 07 21:02:36 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Ganhei 30 torpedos da @Oi . Vou joga-los todos no @obama;A loucura, longe de ser uma anomalia. É a condição normal humana - Fernando Pessoa.;gabrielmazaro;40;Mazaro;Oz.;;;;;
Positivo;Oi;;Sim;;;Brasil;Não se aplica;3,88E+17;false;Thu Oct 10 22:21:19 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;A #oi lançou dois chips em um que funciona como micro também. Só faltou o nano pra ficar perfeito. http://t.co/5aME3UTG5E;Blog com atualizações diárias sobre todas as novidades do mundo Apple :);blogitouchbr;8155;iTouchBR.com.br;Brasil;;;;;
Positivo;Oi;;Não;;;;Masculino;3,91E+17;false;Wed Oct 16 16:21:20 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Cara que noticia linda.... Naum pude deixar de deixar meu #Oi pra esse cara que tive a oportunidade de… http://t.co/c4ZbsZdMSP;Sou O Que Vc FeZ De Mim...;teus_santos;3244;Mateus Santos;;;;;;
Positivo;Oi;Telefonia e internet;;Viçosa;Minas Gerais;Brasil;Masculino;3,96E+17;false;Fri Nov 01 16:31:05 +0000 2013;web;0;0;Ta bom @oi https://t.co/WLoRovcGXK;Crio coelhos brancos!;Lingua_deSogra;530;Leo;Viçosa - MG - Brasil;;;;;
Positivo;Oi;Telefonia e internet;;Brasília;Distrito Federal;Brasil;Masculino;3,99E+17;;Thu Nov 07 23:38:50 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@carolina_ana1 @claro da @digaoi é perfeita;Um cara bem legal, pena que não pode ver mulher;souojuliolemos;4674;CHOCADO™;Brasilia;;;;;
Positivo;Oi;Telefonia e internet;;;;;Masculino;4,01E+17;false;Wed Nov 13 16:41:57 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"@bb essa imagem ficou ""muito legal"". Lindo casal. #rimou http://t.co/xnXaFG73rq";Entusiasta da web 3.0, mestre em Jornalismo, Master em Jornalismo Digital, pesquisador redes sociais/jornalismo cidadão. Prof. grad/pós em mídias digitais;barcelosjor;402;Marcelo Barcelos;;;;;;
Positivo;Oi;Telefonia e Internet;;;;;Não se aplica;4,05E+17;false;Tue Nov 26 18:28:59 +0000 2013;"<a href=""http://socialup.in"" rel=""nofollow"">socialup</a>";0;0;Urrul! Legal esse site, tweeta automatico e rapidinho!! http://t.co/JlrM7v4E8G #timbeta #rt #socialup #legal #Oi;;jordantimbeta2;177;jordan timbeta2;;;;;;
Positivo;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Masculino;4,08E+17;false;Tue Dec 03 14:07:35 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Muito bacana da parte da #Oi - Vários colaboradores compraram os presentes das cartinhas das crianças… http://t.co/g4pZeWkOGB;Analista de sistemas, adoro tecnologia,meu herói é meu filho, amo meu país, adoro cinema e praias;Jorgecvf;1053;Jorge Claudio;Rio de Janeiro;;;;;
Positivo;Oi;Telefonia e Internet;;Rio de Janeiro;Rio de Janeiro;Brasil;Masculino;4,08E+17;;Tue Dec 03 14:10:40 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Prezada @digaoi. Vocês foram rápidos. Já funciona. Meus agradecimentos.;Apresentador, jornalista e jornaleiro Fox Sports Brasil. Esporte, cultura e verdades desconfortáveis. Corneteiro incorrigível.;joseilan;94199;José Ilan;ÜT: -22.996947,-43.367416;;;;;
Positivo;Oi;Telefonia;;;Rio de Janeiro;Brasil;Masculino;4,09E+17;;Sat Dec 07 18:08:56 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Obrigado @LeiSecaRJ ,graças a divulgação do meu caso aqui, a @digaoi tratou meu caso como PRIORIDADE e consegui instalar o fixo hj!;Tricolor, carioca;bpontes;312;Bruno;Rio de Janeiro;;;;;
Positivo;Oi;Aplicativo;;;Santa Catarina;Brasil;Feminino;4,11E+17;false;Thu Dec 12 19:57:58 +0000 2013;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";0;0;Atualizei minha agenda em poucos segundos com o App Oi 9º Dígito! Saiba mais: http://t.co/eGOOV7ILC3 #Oi #9digito #iOS #Android;"?Adepta da tecnologia; Fã da leitura; Devota de Nossa Senhora; Apaixonada por balada; Caçadora de novidades e utilidades; Adora presentes; Sincera até demais!?";tinaventuri;1961;ValenTina Venturi ;SC - Brazil;;;;;
Positivo;Oi;Telefonia e Internet;;;São Paulo;Brasil;Não se aplica;4,15E+17;;Mon Dec 23 19:51:12 +0000 2013;web;0;0;@digaoi agradecemos a brevidade.;Atualmente abrigamos 240 cães em nossos abrigos. Toda ajuda é sempre bem vinda. Apadrinhe um de nossos animais.;caosemdono;142694;Cão Sem Dono;São Paulo;;;;;
Positivo;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Masculino;4,17E+17;;Mon Dec 30 00:21:54 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Valeu @digaoi @digapor ter rezouvido o pobrema da inter net da mãe da Nega Jujú...a véia tava ficano doida...ela é aviciada em vídio pornô.;Humorista, redator, radialista, compositor, e criador do Paulinho Gogó. Ele se esconde na venda velha, é casado com A nega Jujú e pai do Paulinho Tuntum.;paulinhogogo;256457;Maurício Manfrini;RJ ;;;;;
Neutro;Oi;Internet 3G;;;;;Masculino;3,86E+17;;Thu Oct 03 11:23:52 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";1;0;Ontem tinha 3G aqui hoje não tem oq aconteceu em @oi;;VictorCitou;43087;victor araujo;;;;;;
Neutro;Oi;Telefonia;;;Amazonas;Brasil;Masculino;3,86E+17;;Fri Oct 04 20:54:19 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Falei dois minutos com um celular #oi e gastei R$ 1,25
Os mesmos dois minutos com um #Vivo saiu R$ 2,85
Quer dizer...";Um grito a espera de ecos! Comunicador e flamenguista! A minha liberdade amplia a tua! Não sou do contra, sou do fresca!;robsonfranco_;1829;Robson Franco;Amazonas;;;;;
Neutro;Oi;;;;;;Masculino;3,86E+17;;Sat Oct 05 02:10:37 +0000 2013;web;0;0;@TeamAnittaAL @oi Oi !;FC do reporter e apresentador since:13.07.13 , dedicado ao @rodrigovesgo , seguido por ele dia 23.07.13;FC_RodrigoDivo;498;beeh ;;;;;;
Neutro;Oi;;;;;;Não se aplica;3,86E+17;;Sat Oct 05 14:28:38 +0000 2013;web;0;0;@mileysbica @oi @oi @oi;pena que os cortes da demi seja maior que seu cérebro.    pamonhadojb nic biel;hotsdemetria;23744;maressa;bieber follow's ;;;;;
Neutro;Oi;;;;;;Não se aplica;3,87E+17;;Sat Oct 05 15:54:10 +0000 2013;"<a href=""http://predrero.com.br/"" rel=""nofollow"">Predrero</a>";0;0;@oi essa boca tem programa para hoje?;Quer que eu envie cantadas de pedreiro anônimas para alguém? Acesse o endereço abaixo, digite o username e envie! Simples assim!;Predrero;26309;Cantadas de Pedreiro;@ Obra;;;;;
Neutro;Oi;;;;São Paulo;Brasil;Masculino;3,87E+17;;Sun Oct 06 22:10:58 +0000 2013;web;0;0;@TeamAnittaAL @oi se eu puder :);eu só queria saber quem é que cantava meteoro ?;LuanFeiiticeiro;1682;Anjo de maracujá ?? ;São Paulo;;;;;
Neutro;Oi;;;Maceió;Alagoas;Brasil;Não se aplica;3,87E+17;;Mon Oct 07 01:06:45 +0000 2013;web;0;0;@byvictoria2010 @Oi amor, você é fã e sabe o quanto é IMPORTANTE abraçar seu ídolo ne? Me ajuda numa promoção para eu realizar esse sonho?;"Fã club Alagoano da cantora Anitta.
No dia 03/08 entregamos nosso primeiro PRESENTE e nosso 1ª contato com @anitta_oficial
Insta: @teamanittaal";TeamAnittaAL;1946;Team Anitta Alagoas;Maceió-AL;;;;;
Neutro;Oi;;;Pau dos Ferros;Rio Grande do Norte;Brasil;Feminino;3,87E+17;;Mon Oct 07 01:07:20 +0000 2013;web;0;0;@TeamAnittaAL @oi Sim :);Tenho 14 Anos,Sou Fã De ARTHUR AGUIAR e Gostaria Muito De Conhece-lo.REBELDE PARA SEMPRE.Haja o Que Houver,Não Pare De Cantar? http://instagram.com/viih_mayara;byvictoria2010;342;Victória†Mayara;Pau Dos Ferros/RN ;;;;;
Neutro;Oi;;;Belém;Pará;Brasil;Masculino;3,88E+17;;Tue Oct 08 13:42:22 +0000 2013;web;0;0;@digaoi fui instruído q eu deveria entrar c/ o login: ...@R7 e não mais c/ ...@oi.com.br ! Pois houve um problema c/ a minha área de acesso.;Sagitariano, gaúcho, 22 anos. Jornalista em formação. Desejo que a felicidade vire rotina.;jeffhoenisch;407;Jeferson Höenisch;Belém, Pará, Brasil;;;;;
Neutro;Oi;;;Getúlio Vargas;Rio Grande do Sul;Brasil;Feminino;3,88E+17;;Tue Oct 08 13:48:34 +0000 2013;web;0;0;Vou ter que renovar minha promoção da #oi, venceu;Uma garota com jeito de menina, cheia de sonhos para realizar que ama os animais, séries e futebol. #Gremio #Spn #Arrow #TVD  #TWD #GOT (Sigo todos de volta);Vampira_Alone;4746;Martinha Karpinski;Getúlio Vargas - RS, Brasil ;BR;Brasil;Getúlio Vargas, Rio Grande do Sul;city;Getúlio Vargas
Neutro;Oi;;;Recife;Pernambuco;Brasil;Feminino;3,88E+17;;Tue Oct 08 19:17:52 +0000 2013;web;0;0;@digaoi continuam #digaoi #oi;Capitão da PMPE. Sócio do Sport Club do Recife. Recifense;leoviana1977;332;leoviana1977;Recife-PE  Brazil;;;;;
Neutro;Oi;;Sim;;São Paulo;Brasil;Não se aplica;3,88E+17;false;Wed Oct 09 11:31:59 +0000 2013;"<a href=""http://computerworld.uol.com.br/"" rel=""nofollow"">Computerworld Brasil</a>";0;0;Justiça manda Oi reduzir tempo para cancelamento de linha #oi  http://t.co/EPkBVLgzSV;Computerworld é um site especializado na cobertura de temas ligados à tecnologia da informação;ComputerworldBR;22010;Computerworld - Br;São Paulo, Brasil;;;;;
Neutro;Oi;;;Salvador;Bahia;Brasil;Masculino;3,88E+17;;Thu Oct 10 17:27:04 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;@digaoi Por Favor olha minha DM. Obrigado;Mc_Tau–Mestre de Correria. REVENDEDOR DE PRODUTOS DA CULTURA HIPHOP/ #TAUSTREETSTORE [TAU.MURO.SSA@HOTMAIL.COM] / @TAUVENDAS / FACE : TAU SILVA;_T_A_U_;997;TARCISIO;SALVADOR-BA;;;;;
Neutro;OI;Telefonia;;;;;Masculino;3,88E+17;;Thu Oct 10 23:03:15 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Adeus @tim olá @Oi;E QUEM NÃO GOSTOU, O UNFOLLOW TA AÍ PRA ISSO. NÃO ME IMPORTAM OS NÚMEROS QUERO GENTE DE BEM ME SEGUINDO, SENSATA, POSITIVA RESPEITOSA;ijonhy_;576;jonhy;My mental chaos;;;;;
Neutro;Oi;;;Palmas;Tocantins;Brasil;Masculino;3,89E+17;;Fri Oct 11 18:01:58 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;É incrível como a @Oi se comporta como se não tivesse concorrência!;Apaixonado pelas Letras e Comunicação.;renilcruz;585;Renilson Cruz;Palmas;;;;;
Neutro;Oi;Modem;;Jundiaí;São Paulo;Brasil;Masculino;3,89E+17;;Fri Oct 11 21:52:30 +0000 2013;web;0;0;ñ sei mais o que fazer pra tirar o vírus desse modem, me ajudem @digaoi;so rei dessa porra toda mesmo •  http://im-a-dirty-pony.tumblr.com/ • http://official.fm/arc-x • instagram: Twizzintter;Twizzintter;20460;Rei Arthur;Jundiaí - SP;;;;;
Neutro;Oi;;Sim;;;;Não se aplica;3,89E+17;false;Sun Oct 13 13:00:36 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Oi lança chip de duplo corte, compatível com Mini-SIM e Micro-SIM. http://t.co/ezWLlnkU3t #Oi http://t.co/f0si3d4d03;Blog atualizado diáriamente com notícias, reviews, tutoriais, dicas e aplicativos para você ficar por dentro de tudo o que acontece no mundo Android!;DiariodoAndroid;44173;Diário do Android;;;;;;
Neutro;Oi;;Sim;João Pessoa;Paraíba;Brasil;Masculino;3,90E+17;false;Tue Oct 15 00:41:21 +0000 2013;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";0;0;“Oi” apresenta primeiro cartão sim de duplo corte do Brasil – Portal Inboox http://t.co/vDwpKxrnW0  #oi;Jornalista (em formação), Social Media, viciado em séries, crítico, político e ativista. Sou o mix de vários em um só.;Will_Jampa;13203;WILL POLÊMICO;João Pessoa - PB;;;;;
Neutro;Oi;Telefonia;;Mossoró;Rio Grande do Norte;Brasil;Feminino;3,90E+17;;Tue Oct 15 02:38:19 +0000 2013;web;0;0;Você é a razão de todas as vezes que eu pedi crédito emprestado pra #Oi.;"Atriz, 22 anos, Redatora Publicitária na @boscocomunica.
Brinco com as palavras por vingança, por ser tão vulnerável a elas.";SimoneGenuino;582;GENUÍNO, S.;Passa e Fica/Mossoró,via Natal;;;;;
Neutro;Oi;;;;;Brasil;Não se aplica;3,90E+17;;Wed Oct 16 15:20:20 +0000 2013;"<a href=""http://www.elifemonitor.com/"" rel=""nofollow"">Tweetmeter</a>";0;0;@marianarj Boa tarde, Mari. Conte pra gente esses casos. Queremos ajudá-la.;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;46604;Diga Oi!;;;;;;
Neutro;Oi;;;Olinda;Pernambuco;Brasil;Masculino;3,91E+17;;Wed Oct 16 22:54:56 +0000 2013;web;0;0;Ai esses fios de açúcar da #Oi;;CAMPOScelio;459;Célio Campos Neto;Olinda - PE;;;;;
Neutro;Oi;Informação ao Cliente;True;;Rio de Janeiro;Brasil;Não se aplica;3,93E+17;;Thu Oct 24 12:24:35 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;RT @pedro_truda: Alguém sabe se #iraja todo está sem luz? Prédio da #oi sem energia. @lightclientes;We work  24x7 helping people to avoid urban violence&Jam, helping victims of disasters, people who need blood transfusions. We REALLY use Twitter to Save Lives.;LeiSecaRJ;566743;Lei Seca RJ;Rio de Janeiro;;;;;
Neutro;OI;Informação ao Cliente;False;;;Brasil;Não se aplica;3,94E+17;false;Fri Oct 25 16:00:14 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;A partir de 27/10 os celulares com DDDs 21, 22, 24, 27 e 28 terão o 9º dígito. Saiba mais e atualize a sua agenda http://t.co/NFRTgUa4rj;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;46918;Diga Oi!;;;;;;
